Title,Rating,Address,Directions,Contact,Web Link,SitemapExists,ContactPageURL,Emails,Phones,ContactPersons,OtherInfo,Profession
Cherry Street Pharmacy,"4.0
(22)","
3150 E Shields Ave, Fresno, CA 93726, United States",https://www.google.com/maps/place/Cherry+Street+Pharmacy/data=!4m7!3m6!1s0x80952b920d6011bd:0xb25cc5c68dee1976!8m2!3d36.2229407!4d-119.338037!16s%2Fg%2F11g6_8ttb1!19sChIJvRFgDZIrlYARdhnujcbFXLI?authuser=0&hl=en&rclk=1,"
+1 559-223-9090",http://fresno.medicineshoppe.com/,False,,,,,{},Pharmacist In California
Harbor Compounding Pharmacy,"4.0
(44)","
1053 N Cherry St, Tulare, CA 93274, United States",https://www.google.com/maps/place/Harbor+Compounding+Pharmacy/data=!4m7!3m6!1s0x80dcdf85cd25dded:0x5ef8f7a439531209!8m2!3d33.6987999!4d-117.9156836!16s%2Fg%2F1tcx1tyv!19sChIJ7d0lzYXf3IARCRJTOaT3-F4?authuser=0&hl=en&rclk=1,"
+1 559-234-2112",https://cherryrx.com/?utm_source=Google&utm_medium=organic&utm_campaign=GMB,True,,,(510) 469-3400,"Wenbo Liu, Dr. Alberto Ruvalcaba, MD, Rachel C. Clinic Administrator, Scott Garza Cherry Clinic Dental Operations Manager","{""address"": """", ""social_media"": {}}",Pharmacist In California
Kaweah Health Pharmacy,"4.0
(44)","
1053 N Cherry St, Tulare, CA 93274, United States",https://www.google.com/maps/place/Kaweah+Health+Pharmacy/data=!4m7!3m6!1s0x80952f65a2b98549:0x689b6381cdb0a915!8m2!3d36.3285141!4d-119.2937443!16s%2Fg%2F11dfh3n8sz!19sChIJSYW5omUvlYARFamwzYFjm2g?authuser=0&hl=en&rclk=1,"
+1 559-234-2112",https://cherryrx.com/?utm_source=Google&utm_medium=organic&utm_campaign=GMB,True,,,"(510) 469-3400, (559) 390-0023, (559) 245-5258, (559) 234-2112, (559) 234-0429, (559) 644-0324","Wenbo Liu, Dr. Alberto Ruvalcaba, MD, Rachel C., Scott Garza","{""address"": ""Cherry Clinic, Dental, & Pharmacy - 40657 Road 128, Building B, Cutler, CA 93615\nCherry Pharmacy - 1053 N Cherry St, Tulare, CA 93274\nValley Care Home Assisted Living - 3600 W Oakridge Ave, Visalia, CA 93291\nFarmersville, CA - 1825 N Farmersville Blvd, Farmersville, CA 93223"", ""social_media"": {}}",Pharmacist In California
Del's Pharmacy,"4.5
(31)","
202 W Willow Ave # 102, Visalia, CA 93291, United States",https://www.google.com/maps/place/Del%27s+Pharmacy/data=!4m7!3m6!1s0x80c335ebd414e5e9:0x378b2944e0d1d054!8m2!3d34.0806188!4d-117.5785863!16s%2Fg%2F1pp2vcc3s!19sChIJ6eUU1Os1w4ARVNDR4EQpizc?authuser=0&hl=en&rclk=1,"
+1 559-624-4880",https://www.kaweahhealth.org/locations/kaweah-health-pharmacy/,False,https://www.kaweahhealth.org/locations/kaweah-health-pharmacy/contact,,(559) 624-4880,,"{""address"": ""202 West Willow Avenue, Visalia, CA 93291"", ""social_media"": {}}",Pharmacist In California
Pharmacy I Kaiser Permanente Manteca Medical Offices,"4.5
(31)","
202 W Willow Ave # 102, Visalia, CA 93291, United States",https://www.google.com/maps/place/Pharmacy+I+Kaiser+Permanente+Manteca+Medical+Offices/data=!4m7!3m6!1s0x8090406b6d60a919:0xeebd3333446dbb9f!8m2!3d37.7983734!4d-121.2442688!16s%2Fg%2F11bw5v4wrk!19sChIJGalgbWtAkIARn7ttRDMzve4?authuser=0&hl=en&rclk=1,"
+1 559-624-4880",https://www.kaweahhealth.org/locations/kaweah-health-pharmacy/,False,https://www.kaweahhealth.org/locations/kaweah-health-pharmacy/contact,,(559) 624-4880,,"{""address"": ""202 West Willow Avenue Visalia, CA 93291"", ""social_media"": {}}",Pharmacist In California
Delano Family Pharmacy,"4.0
(69)","
1721 W Yosemite Ave, Manteca, CA 95337, United States",https://www.google.com/maps/place/Delano+Family+Pharmacy/data=!4m7!3m6!1s0x80eae585ca7ecbef:0x1df9015cf6802f0e!8m2!3d35.7619763!4d-119.2385156!16s%2Fm%2F04g3q8r!19sChIJ78t-yoXl6oARDi-A9lwB-R0?authuser=0&hl=en&rclk=1,"
+1 209-824-5088",https://healthy.kaiserpermanente.org/northern-california/facilities/Manteca-Medical-Center-100356?utm_source=GMB_listing,False,,,,,{},Pharmacist In California
Pacifica Compounding Pharmacy,"4.0
(69)","
1721 W Yosemite Ave, Manteca, CA 95337, United States",https://www.google.com/maps/place/Pacifica+Compounding+Pharmacy/data=!4m7!3m6!1s0x80dd4b1ddf857d53:0xb5f840c32cee58c9!8m2!3d33.8113182!4d-118.3473581!16s%2Fg%2F1tmk8tcf!19sChIJU32F3x1L3YARyVjuLMNA-LU?authuser=0&hl=en&rclk=1,"
+1 209-824-5088",https://healthy.kaiserpermanente.org/northern-california/facilities/Manteca-Medical-Center-100356?utm_source=GMB_listing,False,,,,,{},Pharmacist In California
Playa Pharmacy,"4.9
(11)","
23560 Madison St UNIT 112, Torrance, CA 90505, United States",https://www.google.com/maps/place/Playa+Pharmacy/data=!4m7!3m6!1s0x80c2b08ab78007ed:0xc2b5fcb67f4d8036!8m2!3d33.9587322!4d-118.4386516!16s%2Fg%2F1tp08cky!19sChIJ7QeAt4qwwoARNoBNf7b8tcI?authuser=0&hl=en&rclk=1,"
+1 310-530-0831",http://www.pacificapharmacy.com/,False,,,,,{},Pharmacist In California
Rancho Park Compounding Pharmacy,"4.9
(38)","
8131 W Manchester Ave, Playa Del Rey, CA 90293, United States",https://www.google.com/maps/place/Rancho+Park+Compounding+Pharmacy/data=!4m7!3m6!1s0x80c2bb95f77e65f3:0x4ce6babfdbb30c49!8m2!3d34.0438525!4d-118.4218707!16s%2Fg%2F1tgfdms0!19sChIJ82V-95W7woARSQyz27-65kw?authuser=0&hl=en&rclk=1,"
+1 310-823-4500",http://www.playapharmacy.com/,True,,info@playapharmacy.com,"310-823-4500, 424-306-0282, 310-823-5700","Joe Chehade, May Chehade","{""address"": ""8131 W Manchester Avenue, Playa Del Rey, CA 90293"", ""social_media"": {}}",Pharmacist In California
Vons Pharmacy,"4.9
(38)","
8131 W Manchester Ave, Playa Del Rey, CA 90293, United States",https://www.google.com/maps/place/Vons+Pharmacy/data=!4m7!3m6!1s0x809442e8fc55b17b:0x94ecd4961da98971!8m2!3d36.8648977!4d-119.758572!16s%2Fg%2F1pty6bw48!19sChIJe7FV_OhClIARcYmpHZbU7JQ?authuser=0&hl=en&rclk=1,"
+1 310-823-4500",http://www.playapharmacy.com/,True,,info@playapharmacy.com,"310-823-4500, 424-306-0282","Joe Chehade, May Chehade","{""address"": ""8131 W Manchester Avenue, Playa Del Rey, CA 90293"", ""social_media"": {}}",Pharmacist In California
Avita Pharmacy 1018,"3.8
(13)","
8949 N Cedar Ave, Fresno, CA 93720, United States",https://www.google.com/maps/place/Avita+Pharmacy+1018/data=!4m7!3m6!1s0x8094616932eb016b:0xdcd75137e2fdc378!8m2!3d36.7010093!4d-119.7912314!16s%2Fg%2F11q41px79g!19sChIJawHrMmlhlIAReMP94jdR19w?authuser=0&hl=en&rclk=1,"
+1 559-438-1356",https://local.pharmacy.vons.com/ca/fresno/8949-n-cedar-ave.html,False,,,,,{},Pharmacist In California
CVS Pharmacy,"3.8
(13)","
8949 N Cedar Ave, Fresno, CA 93720, United States",https://www.google.com/maps/place/CVS+Pharmacy/data=!4m7!3m6!1s0x8094c3833d89b825:0xd898ee7a201c71b5!8m2!3d36.3288744!4d-119.6545659!16s%2Fg%2F11c46968fb!19sChIJJbiJPYPDlIARtXEcIHrumNg?authuser=0&hl=en&rclk=1,"
+1 559-438-1356",https://local.pharmacy.vons.com/ca/fresno/8949-n-cedar-ave.html,False,,,,,{},Pharmacist In California
Pacific Medical Pharmacy #2,"3.9
(18)","
574 W Lacey Blvd, Hanford, CA 93230, United States",https://www.google.com/maps/place/Pacific+Medical+Pharmacy+%232/data=!4m7!3m6!1s0x80c2c1a9de770cd9:0xb6a98d235e4d0fb3!8m2!3d34.1497978!4d-118.2452218!16s%2Fg%2F11cltd4yp8!19sChIJ2Qx33qnBwoARsw9NXiONqbY?authuser=0&hl=en&rclk=1,"
+1 559-582-2875",https://www.cvs.com/store-locator/hanford-ca-pharmacies/574-w-lacey-blvd-hanford-ca-93230/storeid=9828?WT.mc_id=LS_GOOGLE_RX_9828,False,https://www.cvs.com/store-locator/hanford-ca-pharmacies/574-w-lacey-blvd-hanford-ca-93230/contact,,1-800-SHOP CVS (1-800-746-7287),,{},Pharmacist In California
TOP Pharmacy,"4.3
(6)","
808 E California Ave, Glendale, CA 91206, United States",https://www.google.com/maps/place/TOP+Pharmacy/data=!4m7!3m6!1s0x80dd32e5c450311d:0xf8d1005df6fe5e63!8m2!3d33.8599534!4d-118.1492576!16s%2Fg%2F1tfb6wdy!19sChIJHTFQxOUy3YARY17-9l0A0fg?authuser=0&hl=en&rclk=1,"
+1 818-696-2213",http://www.pacmedrx.com/,False,,,,,{},Pharmacist In California
Garfield Pharmacy,"4.3
(6)","
808 E California Ave, Glendale, CA 91206, United States",https://www.google.com/maps/place/Garfield+Pharmacy/data=!4m7!3m6!1s0x80c2bc0771bcb31f:0x8bb58f648b763c1c!8m2!3d34.0704288!4d-118.4009894!16s%2Fg%2F1vyn43n0!19sChIJH7O8cQe8woARHDx2i2SPtYs?authuser=0&hl=en&rclk=1,"
+1 818-696-2213",http://www.pacmedrx.com/,False,,,,,{},Pharmacist In California
PAX PHARMACY,"4.3
(6)","
808 E California Ave, Glendale, CA 91206, United States",https://www.google.com/maps/place/PAX+PHARMACY/data=!4m7!3m6!1s0x80c2d904896d9d93:0xb491ea4588058f1!8m2!3d34.1415745!4d-117.9786356!16s%2Fg%2F11b6q8h33_!19sChIJk51tiQTZwoAR8ViAWKQeSQs?authuser=0&hl=en&rclk=1,"
+1 818-696-2213",http://www.pacmedrx.com/,False,,,,,{},Pharmacist In California
Santa Clara Valley Health Care Multi-Specialty Clinic and Pharmacy,"4.3
(30)","
931 Buena Vista St #104, Duarte, CA 91010, United States",https://www.google.com/maps/place/Santa+Clara+Valley+Health+Care+Multi-Specialty+Clinic+and+Pharmacy/data=!4m7!3m6!1s0x808fb0a200e5e2cf:0x4281fc62fc194e61!8m2!3d37.4034925!4d-122.1061518!16s%2Fg%2F11t9kcyklt!19sChIJz-LlAKKwj4ARYU4Z_GL8gUI?authuser=0&hl=en&rclk=1,"
+1 626-357-8500",http://www.paxrx.com/,True,,Dahermrx@Gmail.Com,"626-357-8500, 626-838-5588","Marian Mansour, Eddie Cerda, David Mercado, Carmina Padilla, Aline Grigorian, Silvia Alvarez, Danny Quinones, Josie Gamboa",{},Pharmacist In California
Cherry Pharmacy,"4.3
(30)","
931 Buena Vista St #104, Duarte, CA 91010, United States",https://www.google.com/maps/place/Cherry+Pharmacy/data=!4m7!3m6!1s0x8095194fb5b04875:0x194db8e5dec7ffa5!8m2!3d36.5278576!4d-119.2873009!16s%2Fg%2F11nn2n2cx9!19sChIJdUiwtU8ZlYARpf_H3uW4TRk?authuser=0&hl=en&rclk=1,"
+1 626-357-8500",http://www.paxrx.com/,True,,dahermrx@gmail.com,"626-357-8500, 626-838-5588","Marian Mansour, Eddie Cerda, David Mercado, Carmina Padilla, Aline Grigorian, Silvia Alvarez, Danny Quinones, Josie Gamboa",{},Pharmacist In California
Xprs Rx Pharmacy,"5.0
(2)","
40657 Rd 128, Cutler, CA 93615, United States",https://www.google.com/maps/place/Xprs+Rx+Pharmacy/data=!4m7!3m6!1s0x80c2bbf3dbb8dd67:0x83b2b5affd94a368!8m2!3d34.027534!4d-118.4291521!16s%2Fg%2F11s_zrq0s6!19sChIJZ9242_O7woARaKOU_a-1soM?authuser=0&hl=en&rclk=1,"
+1 559-390-0023",http://www.cherryrx.com/,False,http://www.cherryrx.com/contact,,"(510) 469-3400, (559) 390-0023, (559) 245-5258, (559) 234-2112, (559) 234-0429, (559) 644-0324",,"{""address"": """", ""social_media"": {}}",Pharmacist In California
Community Pharmacy,"5.0
(149)","
11205 1/4 National Blvd, Los Angeles, CA 90064, United States",https://www.google.com/maps/place/Community+Pharmacy/data=!4m7!3m6!1s0x80c2bebbda973977:0x45c9f8a676ecf9e6!8m2!3d34.0894332!4d-118.3760041!16s%2Fg%2F1tj7f9x8!19sChIJdzmX2ru-woAR5vnsdqb4yUU?authuser=0&hl=en&rclk=1,"
+1 424-297-7779",http://www.xprsrxpharmacy.com/,True,,,,,{},Pharmacist In California
Los Angeles County Health Services Central Pharmacy,"5.0
(149)","
11205 1/4 National Blvd, Los Angeles, CA 90064, United States",https://www.google.com/maps/place/Los+Angeles+County+Health+Services+Central+Pharmacy/data=!4m7!3m6!1s0x80c2c653a69f676f:0x5c208603d99b8cc9!8m2!3d34.0597667!4d-118.2494806!16s%2Fg%2F11mq3772_n!19sChIJb2efplPGwoARyYyb2QOGIFw?authuser=0&hl=en&rclk=1,"
+1 424-297-7779",http://www.xprsrxpharmacy.com/,True,,,,,{},Pharmacist In California
Omnicare Pharmacy,"5.0
(149)","
11205 1/4 National Blvd, Los Angeles, CA 90064, United States",https://www.google.com/maps/place/Omnicare+Pharmacy/data=!4m7!3m6!1s0x809a9ffc59163d2b:0x9e556ae0784703f3!8m2!3d38.1239673!4d-121.246457!16s%2Fg%2F1tfbnl25!19sChIJKz0WWfyfmoAR8wNHeOBqVZ4?authuser=0&hl=en&rclk=1,"
+1 424-297-7779",http://www.xprsrxpharmacy.com/,True,,,,,{},Pharmacist In California
GKN RX Pharmacy,,"
850 S Guild Ave # 100A, Lodi, CA 95240, United States",https://www.google.com/maps/place/GKN+RX+Pharmacy/data=!4m7!3m6!1s0x80945d2e206a382f:0xc1bc23a496878b79!8m2!3d36.8384364!4d-119.752497!16s%2Fg%2F11csq1k6wl!19sChIJLzhqIC5dlIAReYuHlqQjvME?authuser=0&hl=en&rclk=1,"
+1 209-333-4900",https://www.omnicare.com/,False,,,,,{},Pharmacist In California
CVS Pharmacy,"4.0
(6)","
850 S Guild Ave # 100A, Lodi, CA 95240, United States",https://www.google.com/maps/place/CVS+Pharmacy/data=!4m7!3m6!1s0x809525be89a31f79:0x5f21f2f468543d47!8m2!3d36.3591268!4d-119.2947214!16s%2Fg%2F1vg6t_2x!19sChIJeR-jib4llYARRz1UaPTyIV8?authuser=0&hl=en&rclk=1,"
+1 209-333-4900",https://www.omnicare.com/,False,,,,,{},Pharmacist In California
Pharmacy of the West,"3.7
(34)","
3308 N Dinuba Blvd, Visalia, CA 93291, United States",https://www.google.com/maps/place/Pharmacy+of+the+West/data=!4m7!3m6!1s0x80c2bf2f9753b3d3:0xa0d1cc1901a0223a!8m2!3d34.0975709!4d-118.3192192!16s%2Fg%2F11kqmv6vlk!19sChIJ07NTly-_woAROiKgARnM0aA?authuser=0&hl=en&rclk=1,"
+1 559-302-1851",https://www.cvs.com/store-locator/visalia-ca-pharmacies/3308-n-dinuba-blvd-visalia-ca-93291/storeid=17520?WT.mc_id=LS_GOOGLE_RX_17520,False,https://www.cvs.com/store-locator/visalia-ca-pharmacies/3308-n-dinuba-blvd-visalia-ca-93291/contact,,1-800-SHOP CVS (1-800-746-7287),,{},Pharmacist In California
Tom's Pharmacy,"5.0
(57)","
1465 Tamarind Ave Suite 3, Los Angeles, CA 90028, United States",https://www.google.com/maps/place/Tom%27s+Pharmacy/data=!4m7!3m6!1s0x8094e5e68155be05:0x919cced6126067d!8m2!3d36.5685109!4d-119.6003619!16s%2Fg%2F11w7bwdr_f!19sChIJBb5VgebllIARfQYmYe3MGQk?authuser=0&hl=en&rclk=1,"
+1 323-713-0000",https://pharmacyofthewest.com/,True,,,,,{},Pharmacist In California
CVS Pharmacy y más,"5.0
(4)","
1225 Rose Ave, Selma, CA 93662, United States",https://www.google.com/maps/place/CVS+Pharmacy+y+m%C3%A1s/data=!4m7!3m6!1s0x80945d64bf0037c5:0xf697881c4819acc7!8m2!3d36.8080351!4d-119.7817787!16s%2Fg%2F11c469q9n1!19sChIJxTcAv2RdlIARx6wZSByIl_Y?authuser=0&hl=en&rclk=1,"
+1 559-620-7102",https://www.cvs.com/store-locator/fresno-ca-pharmacies/4987-n-fresno-st-fresno-ca-93726/storeid=6772?WT.mc_id=LS_GOOGLE_RX_6772,False,https://www.cvs.com/store-locator/fresno-ca-pharmacies/4987-n-fresno-st-fresno-ca-93726/contact,,1-800-SHOP CVS (1-800-746-7287),,{},Pharmacist In California
AHF Pharmacy - Long Beach,"3.3
(38)","
4987 N Fresno St, Fresno, CA 93726, United States",https://www.google.com/maps/place/AHF+Pharmacy+-+Long+Beach/data=!4m7!3m6!1s0x80dd319bbbb7dac1:0x4b523b367552bb4e!8m2!3d33.7896122!4d-118.1509879!16s%2Fg%2F11b5pj7xgp!19sChIJwdq3u5sx3YARTrtSdTY7Uks?authuser=0&hl=en&rclk=1,"
+1 559-227-7137",https://www.cvs.com/store-locator/fresno-ca-pharmacies/4987-n-fresno-st-fresno-ca-93726/storeid=6772?WT.mc_id=LS_GOOGLE_RX_6772,False,https://www.cvs.com/store-locator/fresno-ca-pharmacies/4987-n-fresno-st-fresno-ca-93726/contact,,1-800-746-7287,,"{""address"": """", ""social_media"": {}}",Pharmacist In California
Costco Pharmacy,"3.3
(38)","
4987 N Fresno St, Fresno, CA 93726, United States",https://www.google.com/maps/place/Costco+Pharmacy/data=!4m7!3m6!1s0x80952edf389393dd:0xb18b4d726871f168!8m2!3d36.2930701!4d-119.306151!16s%2Fg%2F1wc31h7j!19sChIJ3ZOTON8ulYARaPFxaHJNi7E?authuser=0&hl=en&rclk=1,"
+1 559-227-7137",https://www.cvs.com/store-locator/fresno-ca-pharmacies/4987-n-fresno-st-fresno-ca-93726/storeid=6772?WT.mc_id=LS_GOOGLE_RX_6772,False,https://www.cvs.com/store-locator/fresno-ca-pharmacies/4987-n-fresno-st-fresno-ca-93726/contact,,1-800-746-7287,,{},Pharmacist In California
Walmart Pharmacy,"3.3
(38)","
4987 N Fresno St, Fresno, CA 93726, United States",https://www.google.com/maps/place/Walmart+Pharmacy/data=!4m7!3m6!1s0x8094f846162069c1:0x5e6a8b54bcb26a47!8m2!3d36.7055967!4d-119.577655!16s%2Fg%2F1w0h_vy_!19sChIJwWkgFkb4lIARR2qyvFSLal4?authuser=0&hl=en&rclk=1,"
+1 559-227-7137",https://www.cvs.com/store-locator/fresno-ca-pharmacies/4987-n-fresno-st-fresno-ca-93726/storeid=6772?WT.mc_id=LS_GOOGLE_RX_6772,False,https://www.cvs.com/store-locator/fresno-ca-pharmacies/4987-n-fresno-st-fresno-ca-93726/contact,,1-800-746-7287,,{},Pharmacist In California
Pioneer Drug Store,"3.6
(26)","
2761 Jensen Ave, Sanger, CA 93657, United States",https://www.google.com/maps/place/Pioneer+Drug+Store/data=!4m7!3m6!1s0x809198b833cf8e59:0xe490928b6ae1ab02!8m2!3d37.2560999!4d-121.0000279!16s%2Fg%2F1v1kq2_m!19sChIJWY7PM7iYkYARAqvhaouSkOQ?authuser=0&hl=en&rclk=1,"
+1 559-875-1813",https://www.walmart.com/store/4238-sanger-ca/pharmacy/,False,https://www.walmart.com/store/4238-sanger-ca/pharmacy/contact,,,,"{""address"": """", ""social_media"": {}}",Pharmacist In California
Kaiser Permanente Pharmacy,"3.6
(26)","
2761 Jensen Ave, Sanger, CA 93657, United States",https://www.google.com/maps/place/Kaiser+Permanente+Pharmacy/data=!4m7!3m6!1s0x8094f02324860f3b:0x333d4d8337f9e229!8m2!3d36.5719048!4d-119.6302015!16s%2Fg%2F11r1s6cd9k!19sChIJOw-GJCPwlIARKeL5N4NNPTM?authuser=0&hl=en&rclk=1,"
+1 559-875-1813",https://www.walmart.com/store/4238-sanger-ca/pharmacy/,False,https://www.walmart.com/store/4238-sanger-ca/pharmacy/contact,,,,"{""address"": """", ""social_media"": {}}",Pharmacist In California
CVS Pharmacy,"5.0
(2)","
2651 Highland Ave, Selma, CA 93662, United States",https://www.google.com/maps/place/CVS+Pharmacy/data=!4m7!3m6!1s0x80952bac4bdd4039:0x9a9b093627d72f61!8m2!3d36.2056128!4d-119.3673765!16s%2Fg%2F11c46b6gvg!19sChIJOUDdS6wrlYARYS_XJzYJm5o?authuser=0&hl=en&rclk=1,"
+1 559-898-6010",https://mydoctor.kaiserpermanente.org/ncal/article/our-pharmacy-fsa-radiology-470030,False,https://mydoctor.kaiserpermanente.org/ncal/article/contact,,,,{},Pharmacist In California
BC Pharmacy,"4.2
(26)","
109 S West St, Tulare, CA 93274, United States",https://www.google.com/maps/place/BC+Pharmacy/data=!4m7!3m6!1s0x80c2bff1142d34a1:0xd17a1e3edbc37b7!8m2!3d34.1519159!4d-118.3625793!16s%2Fg%2F11p65ymp35!19sChIJoTQtFPG_woARtze87eOhFw0?authuser=0&hl=en&rclk=1,"
+1 559-687-1953",https://www.cvs.com/store-locator/tulare-ca-pharmacies/109-south-west-st-tulare-ca-93274/storeid=5551?WT.mc_id=LS_GOOGLE_RX_5551,False,https://www.cvs.com/store-locator/tulare-ca-pharmacies/109-south-west-st-tulare-ca-93274/contact,,1-800-SHOP CVS (1-800-746-7287),,{},Pharmacist In California
Cali Coast Electric,"4.9
(305)","
29859 Camino Cristal, Menifee, CA 92584, United States",https://www.google.com/maps/place/Cali+Coast+Electric/data=!4m7!3m6!1s0x80db633bfba72943:0xd7253906e06407c8!8m2!3d33.688913!4d-117.157011!16s%2Fg%2F11fsswqh4r!19sChIJQymn-ztj24ARyAdk4AY5Jdc?authuser=0&hl=en&rclk=1,"
+1 951-233-4113",https://www.calicoastelectric.com/,True,,,,,{},Electricians In California
CA Electrical Group,"4.9
(60)",,https://www.google.com/maps/place/CA+Electrical+Group/data=!4m7!3m6!1s0x808fcb706c1ad17d:0xc83ced4b364f376a!8m2!3d37.3968842!4d-121.9137654!16s%2Fg%2F11gnpp7h1j!19sChIJfdEabHDLj4ARajdPNkvtPMg?authuser=0&hl=en&rclk=1,"
+1 669-260-0712",https://www.caelectricalgroup.com/,True,,,,,{},Electricians In California
The Electric Company,"4.8
(138)",,https://www.google.com/maps/place/The+Electric+Company/data=!4m7!3m6!1s0x8091b34239bfc2f3:0x7cc4ef48f647f36b!8m2!3d37.57964!4d-121.146961!16s%2Fg%2F11h59rz56r!19sChIJ88K_OUKzkYARa_NH9kjvxHw?authuser=0&hl=en&rclk=1,"
+1 209-396-4715",http://www.theelectricco.net/?utm_source=gmb,False,http://www.theelectricco.net/contact-us,,,,{},Electricians In California
Turn Electric,"4.9
(511)","
17079 Kingsbury St, Granada Hills, CA 91344, United States",https://www.google.com/maps/place/Turn+Electric/data=!4m7!3m6!1s0x80c29a94118e7db3:0xf51fd4e238f4f8b0!8m2!3d34.2638642!4d-118.5050198!16s%2Fg%2F11b7rn2j4b!19sChIJs32OEZSawoARsPj0OOLUH_U?authuser=0&hl=en&rclk=1,"
+1 818-378-4337",http://www.turnelectric.com/,False,,,,,{},Electricians In California
Express Electrical Services,"5.0
(368)",,https://www.google.com/maps/place/Express+Electrical+Services/data=!4m7!3m6!1s0x80c2c9e6aaaaaaab:0x37625e8cd561b5fa!8m2!3d34.0172218!4d-118.1553534!16s%2Fg%2F1tgtfs51!19sChIJq6qqqubJwoAR-rVh1YxeYjc?authuser=0&hl=en&rclk=1,"
+1 323-275-4082",https://expresselectricalservices.com/?utm_source=google-gbp&utm_medium=organic&utm_campaign=*085*express-electrical-los-angeles,False,,,,,{},Electricians In California
Direct Electric Company,"4.9
(2,944)",,https://www.google.com/maps/place/Direct+Electric+Company/data=!4m7!3m6!1s0x80dc82e3ede7e215:0xac563a0d9a490e9d!8m2!3d33.5431894!4d-117.1928479!16s%2Fg%2F1tdqz_rt!19sChIJFeLn7eOC3IARnQ5Jmg06Vqw?authuser=0&hl=en&rclk=1,"
+1 951-200-5262",https://www.directelectricco.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,True,,customercare@directelectricco.com,(951) 200-5262,,"{""address"": ""25695 Jefferson Ave, Suite 17 Murrieta CA 92562"", ""social_media"": {""facebook"": """", ""instagram"": """", ""google"": """"}}",Electricians In California
Household Electric Inc.,"4.8
(25)",,https://www.google.com/maps/place/Household+Electric+Inc./data=!4m7!3m6!1s0x80945b5b9f7f6d0b:0xf73edb70785764!8m2!3d36.8055174!4d-119.7732345!16s%2Fg%2F1w_vnh_7!19sChIJC21_n1tblIARZFd4cNs-9wA?authuser=0&hl=en&rclk=1,"
+1 559-240-4499",https://householdelectricca.com/,True,,,(559) 240-4499,,"{""address"": ""Clovis, CA 93619"", ""social_media"": {}}",Electricians In California
Red Electricians Malibu,"4.6
(68)","
221 Park Rd #1630, Burlingame, CA 94010, United States",https://www.google.com/maps/place/Red+Electricians+Malibu/data=!4m7!3m6!1s0x80c361cff85d91bf:0xb83eb38f6f2cc0ff!8m2!3d34.007049!4d-118.750287!16s%2Fg%2F113hw_hrq!19sChIJv5Fd-M9hw4AR_8Asb4-zPrg?authuser=0&hl=en&rclk=1,"
+1 310-388-4146",http://redelectricians.com/Malibu-electrician/,False,http://redelectricians.com/Malibu-electrician/contact,,(833) 253-6787,,{},Electricians In California
Alex & Alex Electrical Services,"4.9
(12)","
3521 S Bentley Ave, Los Angeles, CA 90034, United States",https://www.google.com/maps/place/Alex+%26+Alex+Electrical+Services/data=!4m7!3m6!1s0x80c2b98462fcf1fd:0xa9366a55f3308a96!8m2!3d34.0193358!4d-118.4205318!16s%2Fg%2F11jct05kcb!19sChIJ_fH8YoS5woARloow81VqNqk?authuser=0&hl=en&rclk=1,"
+1 310-905-5050",http://www.alexelectrician.com/,False,,,,,{},Electricians In California
Express Electrical Services,"5.0
(93)","
3521 S Bentley Ave, Los Angeles, CA 90034, United States",https://www.google.com/maps/place/Express+Electrical+Services/data=!4m7!3m6!1s0x80dcd9e64bf40c21:0x6279aef343d656b3!8m2!3d33.7508428!4d-117.8678196!16s%2Fg%2F11ghpv9ws5!19sChIJIQz0S-bZ3IARs1bWQ_OueWI?authuser=0&hl=en&rclk=1,"
+1 714-243-8857",https://expresselectricalservices.com/orange-county-electrician/?utm_source=google-gbp&utm_medium=organic&utm_campaign=*086*express-electrical-santa-ana,False,,,,,{},Electricians In California
Haro Electric,"4.9
(221)",,https://www.google.com/maps/place/Haro+Electric/data=!4m7!3m6!1s0x80952fa396510617:0xa58fc3d22dfdb350!8m2!3d36.3073268!4d-119.2722475!16s%2Fg%2F1tm0tdjc!19sChIJFwZRlqMvlYARULP9LdLDj6U?authuser=0&hl=en&rclk=1,"
+1 559-901-6095",http://www.ernieharoelectric.com/,True,,Eharoelectric@yahoo.com,(559) 901-6095,"Ernie Haro, Marina Galvan, Jose 'Pepe' Contreras, Matthew Haro, Julio Martinez, Alan Santa Cruz, Isaiah Valencia","{""address"": ""1827 E Evergreen Ct, Visalia, CA 93292""}",Electricians In California
Four Ace Electrical Services Corporation,"4.8
(133)",,https://www.google.com/maps/place/Four+Ace+Electrical+Services+Corporation/data=!4m7!3m6!1s0x809ad60e9fe2bedd:0x15c85848a1fa5a64!8m2!3d38.635808!4d-121.5298431!16s%2Fg%2F11bxg41f49!19sChIJ3b7inw7WmoARZFr6oUhYyBU?authuser=0&hl=en&rclk=1,"
+1 916-419-4626",http://fouraceelectrical.com/,False,http://fouraceelectrical.com/contact-us,email@example.com,(916) 419 4626,,"{""address"": ""3723 Far Niente Way, Sacramento, CA 95834, United States"", ""social_media"": {}}",Electricians In California
